%  columns="iteration, evaluation, void, void, void, xmean" (startseed=207458, 2018/01/24 18:3:10.59)
21 169 0 0 0 1.794241e+00 7.170689e-03 1.761512e+00 -1.870113e-02 1.543384e+00 
22 177 0 0 0 1.863385e+00 -7.831929e-02 1.629078e+00 -1.024946e-02 1.484051e+00 
23 185 0 0 0 1.779429e+00 -9.146405e-02 1.610191e+00 2.085404e-02 1.463194e+00 
24 193 0 0 0 1.755674e+00 -7.957033e-02 1.619551e+00 -2.705809e-02 1.517818e+00 
25 201 0 0 0 1.844423e+00 -6.220460e-02 1.502531e+00 -6.930159e-02 1.479308e+00 
26 209 0 0 0 1.839581e+00 -4.799284e-02 1.518482e+00 -7.715082e-02 1.434382e+00 
27 217 0 0 0 1.810996e+00 -1.111448e-01 1.571186e+00 -2.397684e-02 1.336525e+00 
28 225 0 0 0 1.846023e+00 -4.249718e-02 1.569951e+00 -2.609624e-02 1.401196e+00 
29 233 0 0 0 1.851317e+00 -2.990835e-02 1.537321e+00 -2.106329e-02 1.441722e+00 
30 241 0 0 0 1.845113e+00 -3.365155e-02 1.504892e+00 -2.248628e-02 1.429959e+00 
31 249 0 0 0 1.844723e+00 -3.150885e-02 1.553441e+00 8.724828e-03 1.399691e+00 
32 257 0 0 0 1.882798e+00 -2.108368e-02 1.561417e+00 1.365201e-02 1.391434e+00 
33 265 0 0 0 1.881172e+00 -3.172319e-02 1.547565e+00 1.349337e-02 1.372113e+00 
34 273 0 0 0 1.870999e+00 -2.840295e-02 1.508908e+00 -7.040437e-03 1.374050e+00 
35 281 0 0 0 1.884939e+00 -1.812878e-02 1.545543e+00 5.454672e-03 1.348243e+00 
36 289 0 0 0 1.883716e+00 -3.163716e-02 1.575953e+00 -2.328724e-02 1.363295e+00 
37 297 0 0 0 1.881208e+00 -1.609609e-02 1.574392e+00 -2.271953e-02 1.361013e+00 
38 305 0 0 0 1.872438e+00 -1.264923e-02 1.536994e+00 -9.519297e-03 1.386557e+00 
39 313 0 0 0 1.875693e+00 -6.254402e-03 1.496883e+00 4.064132e-03 1.381926e+00 
40 321 0 0 0 1.908521e+00 -2.302138e-02 1.468131e+00 8.973551e-03 1.364503e+00 
41 329 0 0 0 1.925666e+00 -3.167480e-02 1.437882e+00 1.215882e-02 1.372068e+00 
42 337 0 0 0 1.913364e+00 -4.878160e-02 1.481440e+00 2.665749e-03 1.381730e+00 
43 345 0 0 0 1.904627e+00 -3.994195e-02 1.465327e+00 -5.289068e-03 1.390213e+00 
44 353 0 0 0 1.890136e+00 -3.613375e-02 1.448546e+00 2.679087e-03 1.404259e+00 
45 361 0 0 0 1.904071e+00 -3.514119e-02 1.435861e+00 5.846507e-03 1.390423e+00 
46 369 0 0 0 1.894634e+00 -2.514385e-02 1.418378e+00 1.250239e-02 1.409977e+00 
47 377 0 0 0 1.925273e+00 -1.404641e-02 1.410682e+00 1.270364e-02 1.419961e+00 
48 385 0 0 0 1.914598e+00 -2.358001e-02 1.431743e+00 1.220682e-02 1.402449e+00 
49 393 0 0 0 1.918740e+00 -1.352121e-02 1.445847e+00 9.962975e-03 1.402938e+00 
50 401 0 0 0 1.916602e+00 -1.271157e-02 1.434468e+00 9.086841e-03 1.400812e+00 
51 409 0 0 0 1.914008e+00 -1.981030e-02 1.431911e+00 1.714040e-02 1.401993e+00 
52 417 0 0 0 1.904090e+00 -1.216836e-02 1.451534e+00 6.782971e-03 1.420715e+00 
53 425 0 0 0 1.889707e+00 -1.279998e-02 1.456305e+00 9.511957e-03 1.402961e+00 
54 433 0 0 0 1.888984e+00 -1.465922e-02 1.443027e+00 1.440164e-02 1.397186e+00 
55 441 0 0 0 1.903693e+00 -1.167072e-02 1.432126e+00 1.148338e-02 1.413064e+00 
56 449 0 0 0 1.895915e+00 -1.481251e-02 1.451106e+00 1.205140e-02 1.399293e+00 
57 457 0 0 0 1.890374e+00 -4.578604e-03 1.455890e+00 1.006485e-02 1.398139e+00 
58 465 0 0 0 1.908388e+00 4.288376e-04 1.449345e+00 1.039723e-02 1.413268e+00 
59 473 0 0 0 1.912208e+00 2.523667e-03 1.441159e+00 1.271522e-02 1.417306e+00 
60 481 0 0 0 1.910220e+00 -1.539655e-03 1.443428e+00 8.829644e-03 1.423948e+00 
61 489 0 0 0 1.907723e+00 -7.922553e-03 1.442274e+00 6.236349e-03 1.427448e+00 
62 497 0 0 0 1.912651e+00 -1.104815e-02 1.444530e+00 6.378430e-03 1.431710e+00 
63 505 0 0 0 1.912684e+00 -6.651507e-03 1.446175e+00 5.908924e-03 1.432729e+00 
64 513 0 0 0 1.921638e+00 -6.122702e-03 1.447319e+00 5.219813e-03 1.435804e+00 
65 521 0 0 0 1.917125e+00 -6.525569e-03 1.456111e+00 3.886394e-03 1.432283e+00 
66 529 0 0 0 1.923176e+00 -1.098129e-02 1.455858e+00 4.221635e-03 1.430670e+00 
67 537 0 0 0 1.917337e+00 -8.738151e-03 1.460485e+00 3.428677e-03 1.430845e+00 
68 545 0 0 0 1.915080e+00 -4.784462e-03 1.454191e+00 4.186711e-03 1.431720e+00 
69 553 0 0 0 1.922490e+00 -5.610907e-03 1.453594e+00 3.568178e-03 1.437349e+00 
70 561 0 0 0 1.924773e+00 -7.687208e-03 1.452321e+00 4.782970e-03 1.434782e+00 
71 569 0 0 0 1.922809e+00 -5.394173e-03 1.456574e+00 2.271207e-03 1.440166e+00 
72 577 0 0 0 1.924534e+00 -4.994975e-03 1.452823e+00 2.596541e-03 1.442262e+00 
73 585 0 0 0 1.922126e+00 -6.338824e-03 1.454216e+00 2.543387e-03 1.441294e+00 
74 593 0 0 0 1.923419e+00 -8.510195e-03 1.451922e+00 2.877805e-03 1.443502e+00 
75 601 0 0 0 1.925733e+00 -9.596484e-03 1.450015e+00 3.015537e-03 1.441292e+00 
76 609 0 0 0 1.921660e+00 -8.461330e-03 1.453457e+00 3.146768e-03 1.439295e+00 
77 617 0 0 0 1.920947e+00 -8.474485e-03 1.455092e+00 2.229414e-03 1.441358e+00 
78 625 0 0 0 1.922230e+00 -7.681294e-03 1.453014e+00 2.263444e-03 1.442801e+00 
79 633 0 0 0 1.920666e+00 -5.992572e-03 1.453658e+00 1.612008e-03 1.446166e+00 
80 641 0 0 0 1.921374e+00 -6.993275e-03 1.453524e+00 1.322030e-03 1.448434e+00 
81 649 0 0 0 1.922140e+00 -5.024055e-03 1.452182e+00 1.116831e-03 1.449345e+00 
82 657 0 0 0 1.920814e+00 -5.454253e-03 1.452947e+00 1.814091e-03 1.446165e+00 
83 665 0 0 0 1.917340e+00 -3.804762e-03 1.455049e+00 1.023994e-03 1.448138e+00 
84 673 0 0 0 1.917125e+00 -5.220248e-03 1.454891e+00 1.364564e-03 1.446755e+00 
85 681 0 0 0 1.916661e+00 -5.429181e-03 1.455931e+00 1.106379e-03 1.447202e+00 
86 689 0 0 0 1.917096e+00 -5.589250e-03 1.455853e+00 1.224652e-03 1.446928e+00 
87 697 0 0 0 1.914954e+00 -4.913949e-03 1.455203e+00 1.699006e-03 1.444872e+00 
88 705 0 0 0 1.913520e+00 -4.266060e-03 1.455201e+00 1.201579e-03 1.446777e+00 
89 713 0 0 0 1.914869e+00 -4.315234e-03 1.453468e+00 1.129844e-03 1.449036e+00 
90 721 0 0 0 1.917263e+00 -4.970426e-03 1.452603e+00 1.241696e-03 1.449125e+00 
91 729 0 0 0 1.913400e+00 -3.714611e-03 1.454677e+00 9.366205e-04 1.448902e+00 
92 737 0 0 0 1.914112e+00 -2.642906e-03 1.454427e+00 8.185965e-04 1.449331e+00 
93 745 0 0 0 1.913490e+00 -3.162220e-03 1.455214e+00 8.067313e-04 1.448042e+00 
94 753 0 0 0 1.912602e+00 -3.265522e-03 1.455339e+00 1.092572e-03 1.447207e+00 
95 761 0 0 0 1.911522e+00 -2.725735e-03 1.455023e+00 1.156908e-03 1.447693e+00 
96 769 0 0 0 1.911318e+00 -1.997531e-03 1.454097e+00 1.255428e-03 1.448018e+00 
97 777 0 0 0 1.909795e+00 -1.320378e-03 1.454540e+00 1.070399e-03 1.448243e+00 
98 785 0 0 0 1.908999e+00 -6.252730e-04 1.455811e+00 8.721962e-04 1.447931e+00 
99 793 0 0 0 1.907035e+00 -7.087106e-04 1.455942e+00 1.309751e-03 1.446224e+00 
100 801 0 0 0 1.905466e+00 -7.358833e-04 1.456620e+00 1.474813e-03 1.445058e+00 
101 809 0 0 0 1.905615e+00 -1.007616e-03 1.457131e+00 1.367208e-03 1.445114e+00 
102 817 0 0 0 1.905235e+00 -1.435381e-03 1.456817e+00 1.283919e-03 1.444955e+00 
103 825 0 0 0 1.903900e+00 -5.169690e-04 1.457734e+00 1.059294e-03 1.445215e+00 
104 833 0 0 0 1.904875e+00 -1.692593e-03 1.458639e+00 8.632438e-04 1.445412e+00 
105 841 0 0 0 1.904069e+00 -2.901879e-03 1.458969e+00 1.186304e-03 1.443479e+00 
106 849 0 0 0 1.900838e+00 -2.618646e-03 1.461177e+00 1.186284e-03 1.441216e+00 
107 857 0 0 0 1.897593e+00 -1.599888e-03 1.464291e+00 8.245243e-04 1.440021e+00 
108 865 0 0 0 1.897842e+00 -2.175881e-03 1.461715e+00 1.381211e-03 1.439724e+00 
109 873 0 0 0 1.896451e+00 -2.697886e-03 1.462747e+00 1.358638e-03 1.438907e+00 
110 881 0 0 0 1.897585e+00 -3.260349e-03 1.462303e+00 1.200592e-03 1.440072e+00 
111 889 0 0 0 1.894557e+00 -4.563819e-03 1.464652e+00 1.449256e-03 1.436607e+00 
112 897 0 0 0 1.892632e+00 -5.964855e-03 1.466230e+00 1.318344e-03 1.435201e+00 
113 905 0 0 0 1.891046e+00 -6.336770e-03 1.467346e+00 1.025479e-03 1.435449e+00 
114 913 0 0 0 1.893064e+00 -4.324011e-03 1.467198e+00 8.141547e-04 1.437028e+00 
115 921 0 0 0 1.894708e+00 -2.637033e-03 1.465120e+00 7.446812e-04 1.439421e+00 
116 929 0 0 0 1.890233e+00 -1.578646e-03 1.465559e+00 1.272613e-03 1.436344e+00 
117 937 0 0 0 1.891863e+00 -4.597691e-03 1.465854e+00 1.295777e-03 1.435746e+00 
118 945 0 0 0 1.894263e+00 -3.845749e-03 1.464339e+00 1.247292e-03 1.437761e+00 
119 953 0 0 0 1.889916e+00 -3.123406e-03 1.467923e+00 9.416815e-04 1.435787e+00 
120 961 0 0 0 1.890603e+00 -3.124350e-03 1.467674e+00 6.068752e-04 1.437373e+00 
121 969 0 0 0 1.890867e+00 -3.316789e-03 1.467729e+00 8.445817e-04 1.436392e+00 
122 977 0 0 0 1.890301e+00 -4.195242e-03 1.467698e+00 8.690272e-04 1.436210e+00 
123 985 0 0 0 1.886780e+00 -4.338298e-03 1.470291e+00 8.499708e-04 1.433844e+00 
124 993 0 0 0 1.889690e+00 -4.310833e-03 1.469502e+00 6.559371e-04 1.435502e+00 
125 1001 0 0 0 1.888891e+00 -3.177720e-03 1.470076e+00 6.435103e-04 1.435183e+00 
126 1009 0 0 0 1.889676e+00 -2.152018e-03 1.468980e+00 5.595809e-04 1.436577e+00 
127 1017 0 0 0 1.887136e+00 -3.214155e-03 1.470223e+00 6.046008e-04 1.435091e+00 
128 1025 0 0 0 1.886124e+00 -2.408417e-03 1.470963e+00 3.819142e-04 1.435436e+00 
129 1033 0 0 0 1.884555e+00 -1.473468e-03 1.470823e+00 4.547913e-04 1.435217e+00 
130 1041 0 0 0 1.884384e+00 -1.843768e-03 1.470816e+00 4.213252e-04 1.435478e+00 
131 1049 0 0 0 1.884979e+00 -3.093023e-03 1.470826e+00 3.244070e-04 1.435910e+00 
132 1057 0 0 0 1.885696e+00 -3.234651e-03 1.470523e+00 5.074863e-04 1.435233e+00 
133 1065 0 0 0 1.884324e+00 -2.429543e-03 1.471669e+00 2.857304e-04 1.435219e+00 
134 1073 0 0 0 1.883190e+00 -2.421960e-03 1.472331e+00 3.207201e-04 1.434458e+00 
135 1081 0 0 0 1.883132e+00 -2.762412e-03 1.472502e+00 2.804174e-04 1.434478e+00 
136 1089 0 0 0 1.882489e+00 -1.909906e-03 1.473041e+00 2.069462e-04 1.434275e+00 
137 1097 0 0 0 1.882270e+00 -2.428369e-03 1.473297e+00 2.393559e-04 1.433873e+00 
138 1105 0 0 0 1.882374e+00 -2.096725e-03 1.473341e+00 1.998567e-04 1.434022e+00 
139 1113 0 0 0 1.883195e+00 -1.995507e-03 1.472863e+00 1.825396e-04 1.434559e+00 
140 1121 0 0 0 1.882965e+00 -1.673458e-03 1.473186e+00 1.925765e-04 1.434179e+00 
141 1129 0 0 0 1.882048e+00 -2.362171e-03 1.473583e+00 2.372288e-04 1.433539e+00 
142 1137 0 0 0 1.882167e+00 -2.039936e-03 1.473366e+00 2.549732e-04 1.433727e+00 
143 1145 0 0 0 1.882356e+00 -1.710152e-03 1.473410e+00 1.706107e-04 1.434094e+00 
144 1153 0 0 0 1.881649e+00 -1.332048e-03 1.473615e+00 1.665318e-04 1.433903e+00 
145 1161 0 0 0 1.881541e+00 -7.699081e-04 1.473546e+00 1.551770e-04 1.434034e+00 
146 1169 0 0 0 1.881773e+00 -5.642259e-04 1.473187e+00 1.429190e-04 1.434425e+00 
147 1177 0 0 0 1.881117e+00 -5.884425e-04 1.473539e+00 1.261186e-04 1.434182e+00 
148 1185 0 0 0 1.880644e+00 -4.417393e-04 1.473339e+00 1.779007e-04 1.434143e+00 
149 1193 0 0 0 1.880867e+00 -3.000616e-04 1.473343e+00 1.422229e-04 1.434316e+00 
150 1201 0 0 0 1.880296e+00 -9.330099e-05 1.473748e+00 1.533948e-04 1.433842e+00 
151 1209 0 0 0 1.880918e+00 -1.227383e-04 1.473723e+00 1.038910e-04 1.434154e+00 
152 1217 0 0 0 1.881087e+00 -1.954359e-04 1.473836e+00 1.033618e-04 1.434004e+00 
153 1225 0 0 0 1.880834e+00 -4.141060e-04 1.473753e+00 1.068276e-04 1.434076e+00 
154 1233 0 0 0 1.880986e+00 -5.066261e-04 1.473823e+00 1.341249e-04 1.433875e+00 
155 1241 0 0 0 1.880566e+00 -5.548062e-04 1.474025e+00 1.578335e-04 1.433562e+00 
156 1249 0 0 0 1.881001e+00 -8.688893e-04 1.473902e+00 1.965525e-04 1.433488e+00 
157 1257 0 0 0 1.880987e+00 -5.613845e-04 1.473895e+00 1.580581e-04 1.433692e+00 
158 1265 0 0 0 1.880981e+00 -4.814187e-04 1.474022e+00 1.252247e-04 1.433701e+00 
159 1273 0 0 0 1.880626e+00 -4.532463e-04 1.474132e+00 1.414101e-04 1.433512e+00 
160 1281 0 0 0 1.880259e+00 -3.492805e-04 1.474261e+00 1.441791e-04 1.433376e+00 
161 1289 0 0 0 1.880139e+00 -5.004531e-04 1.474411e+00 1.410386e-04 1.433224e+00 
162 1297 0 0 0 1.879426e+00 -4.018003e-04 1.474742e+00 1.396946e-04 1.432922e+00 
163 1305 0 0 0 1.878737e+00 -3.838579e-04 1.475199e+00 1.016767e-04 1.432656e+00 
164 1313 0 0 0 1.879164e+00 -2.527394e-04 1.475066e+00 8.506993e-05 1.432883e+00 
165 1321 0 0 0 1.879825e+00 -5.622388e-04 1.475007e+00 8.536814e-05 1.432942e+00 
166 1329 0 0 0 1.879730e+00 -4.462715e-04 1.474914e+00 8.033407e-05 1.433038e+00 
167 1337 0 0 0 1.879190e+00 -4.363503e-04 1.475232e+00 8.982753e-05 1.432671e+00 
168 1345 0 0 0 1.879278e+00 -3.187023e-04 1.475072e+00 9.772190e-05 1.432793e+00 
169 1353 0 0 0 1.879269e+00 -5.452035e-04 1.475310e+00 8.730172e-05 1.432609e+00 
170 1361 0 0 0 1.878713e+00 -6.399121e-04 1.475550e+00 9.504326e-05 1.432333e+00 
171 1369 0 0 0 1.878130e+00 -5.991262e-04 1.475716e+00 1.044190e-04 1.432123e+00 
172 1377 0 0 0 1.878314e+00 -5.550465e-04 1.475740e+00 8.066413e-05 1.432215e+00 
173 1385 0 0 0 1.878033e+00 -4.428846e-04 1.475865e+00 7.703971e-05 1.432105e+00 
174 1393 0 0 0 1.877965e+00 -3.781980e-04 1.475836e+00 6.068844e-05 1.432219e+00 
175 1401 0 0 0 1.877782e+00 -3.918859e-04 1.475916e+00 6.201304e-05 1.432132e+00 
176 1409 0 0 0 1.877587e+00 -3.763728e-04 1.475953e+00 5.901713e-05 1.432107e+00 
177 1417 0 0 0 1.877396e+00 -2.857304e-04 1.475895e+00 6.571380e-05 1.432130e+00 
178 1425 0 0 0 1.877250e+00 -3.444773e-04 1.475920e+00 7.327516e-05 1.432063e+00 
179 1433 0 0 0 1.876983e+00 -2.627654e-04 1.475916e+00 6.535188e-05 1.432116e+00 
180 1441 0 0 0 1.877396e+00 -1.058064e-04 1.475708e+00 6.786627e-05 1.432315e+00 
181 1449 0 0 0 1.876703e+00 -1.301539e-04 1.475956e+00 6.651582e-05 1.432067e+00 
182 1457 0 0 0 1.876535e+00 -2.535597e-04 1.476084e+00 6.252594e-05 1.431958e+00 
183 1465 0 0 0 1.876626e+00 -3.259069e-04 1.476279e+00 6.401730e-05 1.431755e+00 
184 1473 0 0 0 1.876244e+00 -2.735398e-04 1.476439e+00 5.902734e-05 1.431621e+00 
185 1481 0 0 0 1.875756e+00 -2.463610e-04 1.476468e+00 5.927719e-05 1.431592e+00 
186 1489 0 0 0 1.875949e+00 -2.248247e-04 1.476291e+00 7.013224e-05 1.431714e+00 
187 1497 0 0 0 1.875393e+00 -2.032427e-04 1.476444e+00 5.758913e-05 1.431625e+00 
188 1505 0 0 0 1.875571e+00 -2.644565e-04 1.476315e+00 5.774278e-05 1.431756e+00 
189 1513 0 0 0 1.875278e+00 -3.883434e-04 1.476479e+00 5.538693e-05 1.431605e+00 
190 1521 0 0 0 1.874853e+00 -5.652358e-04 1.476752e+00 4.952379e-05 1.431361e+00 
191 1529 0 0 0 1.874244e+00 -6.404737e-04 1.476865e+00 6.386292e-05 1.431176e+00 
192 1537 0 0 0 1.872691e+00 -7.519090e-04 1.477382e+00 5.176227e-05 1.430724e+00 
193 1545 0 0 0 1.872604e+00 -5.355490e-04 1.477535e+00 5.344544e-05 1.430555e+00 
194 1553 0 0 0 1.872222e+00 -1.128875e-03 1.477861e+00 8.051111e-05 1.430087e+00 
195 1561 0 0 0 1.871647e+00 -1.161568e-03 1.478222e+00 6.876044e-05 1.429794e+00 
196 1569 0 0 0 1.870552e+00 -1.006143e-03 1.478539e+00 4.889269e-05 1.429579e+00 
197 1577 0 0 0 1.869724e+00 -8.951581e-04 1.479021e+00 6.582447e-05 1.429010e+00 
198 1585 0 0 0 1.869249e+00 -8.167115e-04 1.478994e+00 9.021808e-05 1.428908e+00 
199 1593 0 0 0 1.869911e+00 -8.934235e-04 1.478965e+00 1.204683e-04 1.428787e+00 
200 1601 0 0 0 1.869142e+00 -1.022878e-03 1.478897e+00 5.068755e-05 1.429212e+00 
201 1609 0 0 0 1.869016e+00 -9.155787e-04 1.478919e+00 7.799383e-05 1.429048e+00 
202 1617 0 0 0 1.868089e+00 -8.644190e-04 1.478900e+00 3.910800e-05 1.429261e+00 
203 1625 0 0 0 1.867524e+00 -1.373721e-03 1.479566e+00 8.247675e-05 1.428375e+00 
204 1633 0 0 0 1.866141e+00 -1.637746e-03 1.480486e+00 1.023601e-04 1.427350e+00 
205 1641 0 0 0 1.863865e+00 -2.218395e-03 1.481648e+00 1.005478e-04 1.426193e+00 
206 1649 0 0 0 1.862996e+00 -3.050516e-03 1.481981e+00 1.108595e-04 1.425817e+00 
207 1657 0 0 0 1.860909e+00 -3.385440e-03 1.482802e+00 7.577071e-05 1.425176e+00 
208 1665 0 0 0 1.857026e+00 -4.157384e-03 1.485219e+00 1.383993e-04 1.422437e+00 
209 1673 0 0 0 1.853249e+00 -5.035416e-03 1.486589e+00 1.659170e-04 1.420933e+00 
210 1681 0 0 0 1.847746e+00 -6.243754e-03 1.489338e+00 2.118894e-04 1.417930e+00 
211 1689 0 0 0 1.849081e+00 -6.356459e-03 1.489861e+00 1.718182e-04 1.417645e+00 
212 1697 0 0 0 1.847244e+00 -7.999406e-03 1.491584e+00 2.356035e-04 1.415589e+00 
213 1705 0 0 0 1.845307e+00 -8.732227e-03 1.490982e+00 1.577796e-04 1.416570e+00 
214 1713 0 0 0 1.843407e+00 -1.049891e-02 1.493782e+00 1.405648e-04 1.413861e+00 
215 1721 0 0 0 1.822480e+00 -1.619747e-02 1.504337e+00 3.034386e-04 1.402459e+00 
216 1729 0 0 0 1.808603e+00 -2.167901e-02 1.513565e+00 3.579859e-04 1.393013e+00 
217 1737 0 0 0 1.807470e+00 -2.321514e-02 1.518172e+00 6.229603e-04 1.387005e+00 
218 1745 0 0 0 1.821191e+00 -2.140563e-02 1.514579e+00 7.197587e-04 1.390103e+00 
219 1753 0 0 0 1.820742e+00 -2.274138e-02 1.519024e+00 5.168755e-04 1.386746e+00 
220 1761 0 0 0 1.833078e+00 -1.854403e-02 1.507966e+00 2.733516e-04 1.399101e+00 
221 1769 0 0 0 1.820222e+00 -1.713022e-02 1.507965e+00 2.962424e-04 1.398889e+00 
222 1777 0 0 0 1.819915e+00 -1.908404e-02 1.512558e+00 3.000687e-04 1.394234e+00 
223 1785 0 0 0 1.819423e+00 -2.095782e-02 1.517174e+00 4.073734e-04 1.389078e+00 
224 1793 0 0 0 1.807496e+00 -2.454353e-02 1.521359e+00 2.404584e-04 1.385785e+00 
225 1801 0 0 0 1.820630e+00 -2.072096e-02 1.514812e+00 1.152525e-04 1.392989e+00 
226 1809 0 0 0 1.816287e+00 -2.188152e-02 1.519022e+00 1.587276e-04 1.388542e+00 
227 1817 0 0 0 1.806678e+00 -2.328929e-02 1.524471e+00 1.592935e-04 1.383075e+00 
228 1825 0 0 0 1.812084e+00 -2.069259e-02 1.519853e+00 6.030861e-05 1.388206e+00 
229 1833 0 0 0 1.813231e+00 -2.053611e-02 1.520106e+00 9.624509e-05 1.387730e+00 
230 1841 0 0 0 1.819406e+00 -1.996748e-02 1.517668e+00 1.208339e-04 1.390071e+00 
231 1849 0 0 0 1.821886e+00 -1.881993e-02 1.516463e+00 1.534952e-04 1.391121e+00 
232 1857 0 0 0 1.818417e+00 -1.940636e-02 1.517242e+00 1.764430e-04 1.390230e+00 
233 1865 0 0 0 1.816726e+00 -2.025355e-02 1.517896e+00 7.371472e-05 1.390088e+00 
234 1873 0 0 0 1.810071e+00 -2.163758e-02 1.520647e+00 9.933516e-05 1.387206e+00 
235 1881 0 0 0 1.804805e+00 -2.204628e-02 1.521385e+00 8.615189e-05 1.386534e+00 
236 1889 0 0 0 1.812689e+00 -2.073078e-02 1.518109e+00 6.521607e-05 1.389922e+00 
237 1897 0 0 0 1.814036e+00 -2.049287e-02 1.516892e+00 1.352674e-04 1.390784e+00 
238 1905 0 0 0 1.809053e+00 -2.116348e-02 1.519138e+00 1.591320e-04 1.388416e+00 
239 1913 0 0 0 1.803081e+00 -2.196111e-02 1.520794e+00 1.671296e-04 1.386726e+00 
240 1921 0 0 0 1.804891e+00 -2.178330e-02 1.519604e+00 7.707366e-05 1.388365e+00 
241 1929 0 0 0 1.805265e+00 -2.183598e-02 1.519885e+00 1.025721e-04 1.387951e+00 
242 1937 0 0 0 1.804551e+00 -2.198137e-02 1.519970e+00 6.642995e-05 1.388051e+00 
243 1945 0 0 0 1.804805e+00 -2.225646e-02 1.521057e+00 6.312642e-05 1.386978e+00 
244 1953 0 0 0 1.804381e+00 -2.238511e-02 1.520896e+00 8.792056e-05 1.387009e+00 
245 1961 0 0 0 1.802965e+00 -2.288668e-02 1.522104e+00 7.004973e-05 1.385898e+00 
246 1969 0 0 0 1.805189e+00 -2.220107e-02 1.521140e+00 7.037157e-05 1.386860e+00 
247 1977 0 0 0 1.805313e+00 -2.229818e-02 1.521435e+00 6.174027e-05 1.386616e+00 
248 1985 0 0 0 1.804432e+00 -2.248409e-02 1.521997e+00 5.788976e-05 1.386072e+00 
249 1993 0 0 0 1.805792e+00 -2.203779e-02 1.520960e+00 3.029209e-05 1.387249e+00 
250 2001 0 0 0 1.804893e+00 -2.229859e-02 1.521304e+00 2.329900e-05 1.386939e+00 
251 2009 0 0 0 1.805577e+00 -2.225670e-02 1.521096e+00 2.307728e-05 1.387151e+00 
252 2017 0 0 0 1.806091e+00 -2.219285e-02 1.521176e+00 1.587907e-05 1.387104e+00 
253 2025 0 0 0 1.805406e+00 -2.242272e-02 1.521507e+00 2.857851e-05 1.386707e+00 
254 2033 0 0 0 1.803690e+00 -2.261334e-02 1.521807e+00 2.886533e-05 1.386408e+00 
255 2041 0 0 0 1.803325e+00 -2.263096e-02 1.521764e+00 1.672284e-05 1.386511e+00 
256 2049 0 0 0 1.803041e+00 -2.260849e-02 1.521859e+00 1.187157e-05 1.386441e+00 
257 2057 0 0 0 1.802604e+00 -2.269643e-02 1.521652e+00 1.052519e-05 1.386656e+00 
258 2065 0 0 0 1.802162e+00 -2.283007e-02 1.522154e+00 1.300654e-05 1.386141e+00 
259 2073 0 0 0 1.801413e+00 -2.294802e-02 1.522249e+00 2.293323e-05 1.385997e+00 
260 2081 0 0 0 1.801622e+00 -2.290426e-02 1.521833e+00 2.345150e-05 1.386410e+00 
261 2089 0 0 0 1.801567e+00 -2.293451e-02 1.521862e+00 2.074387e-05 1.386395e+00 
262 2097 0 0 0 1.801595e+00 -2.291952e-02 1.522005e+00 1.876107e-05 1.386261e+00 
263 2105 0 0 0 1.801741e+00 -2.284534e-02 1.521833e+00 1.084371e-05 1.386473e+00 
